Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
"Khu nha khoa kỹ thuật cao 2 bác sĩ chuyên môn giỏi, nhiệt tình chu đáo. Nếu hẹn trước thì khám nhanh. Không hẹn thì đợi rất lâu. Trang thiết bị hiện đại. Y tá thân thiện.",0,1,0,0,1,0,1,0,0,1,0,0,0
Phòng khám sạch sẽ và bác sĩ tư vấn có tâm . Nhân viên nhiệt tình lắm ạ 👍👍👍 …,0,0,0,1,0,0,1,0,0,0,0,0,0
"Nhân viên thân thiện ,nhiệt tình,sẵn sàng hổ trợ người đến khám bệnh.Bác sĩ tư vấn rõ ràng",0,0,0,0,1,0,1,0,0,0,0,0,0
Mọi thứ đều ok,0,0,0,0,0,0,0,0,0,1,0,0,0
Đo mắt chính xác giá cả hợp lí,0,0,0,0,0,0,0,1,1,0,0,0,0
Nói chuyện mắc dậy dã mang troi oi .,0,0,0,0,0,0,2,0,0,0,0,0,0
"Bệnh viện nào cũng có những mặt tốt và mặt chưa được. Tất nhiên rồi,  vì không thể làm hoàn hảo và hài lòng 100% bệnh nhân được. Nhưng theo mình nhận xét, bệnh viện có đội ngũ y bác sĩ giỏi, tận tình và chu đáo với bệnh nhân. Còn điều dưỡng thì tùy người nhưng mình thấy họ cũng đều hiền và tốt tính.

Khi nhập viện, buổi sáng còn được ăn cháo từ thiện, đội nhóm từ thiện nấu rồi mang vào. Rồi khoảng 9h sáng hoặc 3h chiều sẽ có cơm từ thiện nhận ngoài cổng. Điều này giúp cho các bệnh nhân không có điều kiện đỡ một phần nào về chi phí.

Còn về phòng ốc các thứ thì cũng tạm ổn, chưa đến mức phải phê bình hay phán xét. Có chấp nhận bảo hiểm ở những vùng khác, thường bh chi 80%. Cha của mình nằm viện tại đây cũng khá lâu, các bác sĩ cũng thân tình. Mình biết ơn về điều đó.",3,0,0,0,1,0,1,0,0,0,0,0,0
bác sỹ nơi đây rất tận tình chăm sóc bệnh nhân ân cần chu đáo,0,0,0,0,0,0,1,0,0,0,0,0,0
"Phong lam kinh dich vu te chua tung thay, rat nhieu nguoi dung cho dang ky cat kinh nhung chi co 2 nguoi xu ly, thu tuc ruom ra, ghi chep qua nhieu, nhung thu tuc nhu vay qua mat thoi gian",0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện khá đông, muốn khám phải đi xếp hàng lấy phiếu từ 5h sáng. Có thể đặt lịch hẹn để khỏi xếp hàng nhưng phí cũng cao tới 200k",0,0,2,0,0,0,0,0,2,0,0,0,0
Bác sĩ không được hay,0,0,0,0,0,2,0,0,0,0,0,0,0
Nhân viên rất khó ở.,0,0,0,0,0,0,2,0,0,0,0,0,0
Đi khám bệnh thấy đội ngũ nhân viên y tế tốt chu đáo,0,0,0,0,0,0,1,0,0,0,0,1,0
"không gian khám chữa bệnh thoáng mát, thăm khám nhanh, nhân viên nhiệt tình",0,0,0,0,0,0,1,0,0,1,1,0,0
"Mình có trải nghiệm dẫn người nhà đi khám bệnh tại đây. Vì mình ngại đông người, mà dẫn người nhà đi khám trong bệnh viện thì vừa đông vừa chen chúc, chờ đợi lâu. Nên quyết định trải nghiệm khám chỗ này vì được người quen giới thiệu.
Quy mô phòng khám không thể so với bệnh viện nhưng các bạn nhân viên ở đây từ lễ tân tiếp nhận thông tin, đến các bạn điều dưỡng, hướng dẫn khách  đều rất dễ thương và lịch sự. Bác sĩ cũng chịu khó dành thời gian tư vấn kĩ, ko ngại mình hay thắc mắc hỏi nhiều (đợt mình chụp mri bên chợ rẫy bsi sau khi xem phim xong chỉ nói dc 1 câu hiện tại chưa có gì bất thường, mình chủ động xin toa bác mới cho toa).
Tuy giá dịch vụ có cao hơn bệnh viện nhưng mình thấy hợp lí. Không thể nào dịch vụ tư lại đi so sánh với giá dịch vụ công.",0,0,2,0,1,0,1,1,3,2,0,0,0
"Chất lg phục vụ 5 sao, cơ sở hạ tầng tốt",1,0,0,0,0,0,0,1,0,0,0,0,0
Khám bệnh nhanh,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhìn nhận chung tôi rất hài lòng về thái độ cũng như chuyên môn nghiệp vụ của bác sĩ, y tá, điều dưỡng và đặc biệt nhất là khoa sản C ở đây phục vụ rất tốt.
Chỉ có điều tôi không hài lòng ở khoa bệnh lý sơ sinh. Thứ nhất là bs Hà, người này đã gọi điện thông báo cho gia đình tôi cũng như hầu hết các gia đình khác (tôi hỏi thăm và biết được) mở đầu là thông báo tình trạnh bệnh của bé đã hồi phục, dặn dò rất ân cần nhưng thực tế sau đó là có ý muốn: “Bác giúp đỡ thế có cám ơn bác gì không nè. Mai lên khoa làm thủ tục cho bé xuất viện, lên tới lầu 2 gọi bác bác ra gặp nhé đừng gặp ở khoa đông người”. Nghe xong mà tôi thấy ghê sợ. Tôi trả lời “dạ” cho qua chuyện rồi bữa sau tôi lên làm thủ tục xuất viện cho bé tôi lại tiếp tục nhận được tin nhắn trong điện thoại: “có gửi gì cho bác không”. Ôi trời, đọc tin nhắn mà thấy sợ bác sĩ này luôn. Sự việc vẫn chưa dừng lại ở đó khi mấy hôm sau tôi lại đến bệnh viện để nhận giấy chứng sinh và giấy ra viện cho bé thì vẫn số điện thoại của bác sĩ Hà gọi cho tôi: “em là người nhà ... phải không? Em mới tới lấy giấy xuất viện cho bé phải không?” Tôi biết ngay mục đích của cuộc điện thoại này là gì, chắc chắn vẫn tiếp tục hỏi câu hỏi “có gửi gì cho bác không” nên tôi tắt máy điện thoại. Tôi kể sự việc trên cho bệnh viện được rõ để có hướng xử lý, đừng để con sâu làm rầu nồi canh. Tôi biết nhiều người khác như tôi cũng gặp trường hợp tương tự và mong qua sự việc tôi kể trên các anh chị đừng tiếp tay cho con người như thế này, thử hỏi bác sĩ mà như vậy thì y đức ở đâu.
Sự việc thứ hai là việc tự ý cho con tôi uống sữa công thức khi chưa thông báo gì với tôi. Khi làm giấy nhập viện nhân viên tiếp nhận có ghi lại số điện thoại của tôi mà. Tôi đã hỏi rất kỹ trung bình 1 ngày bé bú sữa mẹ là bao nhiêu thì trả lời tôi là 1 ngày bú 8 cử, bé mới dưới 7 ngày tuổi thì trung bình 50ml/cử. Tôi nghe vậy và mỗi ngày tôi đều đem sữa vợ tôi vắt ra để vào bịch 400ml. Đều đặn mỗi ngày. Nếu như không đủ sữa thì phải báo cho tôi biết để tôi mang thêm lên chứ sao tự ý cho bé uống thêm sữa công thức bên ngoài. Trong khi trong bệnh viện dán đầy các biển ghi chú nên cho con bú sữa mẹ hoàn toàn, và trước phòng sinh còn có 1 bản ghi rõ “những tác hại của sữa mà các hãng sữa không muốn công bố cho người tiêu dùng” thế hà cớ nào khoa bệnh lý sơ sinh lại tự ý cho bé nhà tôi uống sữa công thức. Gia đình tôi rất bức xúc về chuyện này.
Nếu bệnh viện không có hướng giải quyết thì chắc chắn sự việc này sẽ ảnh hưởng tới uy tín của bệnh viện rất nhiều.",0,0,0,0,0,0,1,0,0,0,0,0,0
Về chuyên môn thì miễn bàn do vậy nên quá là đông không tránh được phiền lòng,0,2,0,0,0,0,0,1,0,0,0,0,0
"thật là thất vọng về thái độ phục vụ của nhân viên và bác sĩ bệnh viện, mình hỏi nhiều câu để biết thêm về bệnh tình của người nhà chỉ nhận được câu trả lời cọc lóc và chung chung, thủ tục giấy tờ thì rất lâu và chậm, đồng ý là bệnh viện lớn nhưng thái độ và cách nói chuyện với người bệnh nên cải thiện lại, mình ngồi đợi khám cho người nhà chỉ trong 1 buổi sáng mà đã có 2 trường hợp người nhà bệnh nhân bức xúc về thái độ của các chị y tá điều dưỡng rồi.",0,0,0,0,0,0,2,0,0,2,0,0,0
Bệnh viện bác sĩ trình độ ngoài sức tưởng tượng đội ngũ bác sĩ phi thường rất cao siêu như là một đấng cứu thế của nhân loại việt nam,0,0,0,0,1,0,0,0,0,0,0,0,0
"Chất lượng khám chữa bệnh tại bệnh viện rất tệ.
1. Nhổ răng khôn xong thì không kiểm tra kỹ lại ổ răng. Về nhà 3 tuần vẫn đau thì lên kiểm tra lại do gồ xương ổ răng (cùng vị trí nhổ răng). Thế là rạch ra mài tiếp.
2. Khi lấy thuốc rất cọc cằn và to tiếng với khách hàng, tác phong nghề nghiệp không tôn trọng khách hàng.
Việc yêu cầu xuất hóa đơn mất nhiều thời gian và nhân viên tỏ thái độ khó chịu khi được yêu cầu xuất hóa đơn.
Không nên đến bệnh viện này để khám, chữa bệnh.",0,0,0,0,0,0,2,2,0,0,0,0,0
"Nhân viên nhiệt tình, nhẹ nhàng. BV đông dã man, chịu khó trả thêm 300K để khám cổng dịch vụ đỡ đông hơn một chút(nhưng vẫn xếp hàng khá là đông nhé). Lịch khám theo ngày nên gọi 028.1080 đặt lịch hoặc hỏi trước lịch và đi sớm để đỡ xếp hàng. Lịch khám khu thường(hình đính kèm) từ thứ 2 - thứ 6 từ 7:00-11:00 khám tất cả các khoa, T7 CN tùy khoa có khám có khoa không. Lịch khám khu dịch vụ thì theo ngày, gọi trước đặt lịch cho chắc ăn.",0,0,2,0,0,0,1,0,0,0,0,0,0
Phí khám thì mắc. Mà khám thì siêu nhanh. Vô chưa kịp nói hết triệu chứng là kêu lên nằm khám. Vừa khám vừa siêu âm chưa đầy 5 phút là xong. Về uống thuốc không giảm mà còn tăng thêm,0,0,0,0,0,0,0,1,2,0,0,0,0
Bệnh viện điều trị ung thư. Bệnh nhân quá tải so với cơ sở hạ tầng.,2,0,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện cao cấp
Làm tốt
Nhân viên thân thiện",1,0,0,0,0,0,1,0,0,0,0,0,0
Thủ tục nhanh gọn,0,0,0,0,0,0,0,0,0,1,0,0,0
"Đây là bệnh viện co dịch vụ tệ nhất mà tôi từng gặp. Đội ngũ y bác sĩ, nhan viên xem thường bệnh nhân. Bộ y tế nên vi hành và xem lại bộ mặt bệnh viện lớn nhất nước này.",0,0,0,0,0,0,2,0,0,0,0,0,0
"Nhân viên bệnh viện rất khó chịu, nạt nộ bệnh nhân. Chỉ chụp phim chân mà chờ 1 tiếng 30 phút mới xong. Có kết quả cũng không đưa bệnh nhân xem, chỉ nói không sao, có muốn uống thuốc thì cho thuốc uống. Bệnh viện giữ lại lưu hồ sơ. Chưa thấy bệnh viện công nào tệ như vậy. Mọi người không nên cân nhắc khi đưa người thân đến đây khám, chữa bệnh.",2,0,0,0,0,0,2,0,0,0,0,0,0
Cho nay chuyen ve benh da toi da den kham benh tai day vai lan.cho cho toi phien minh duoc kham rat lau.vi an ninh con long leo nen ke gian vao tra tron moc tui cua benh nhan gay nhieu tro ngai cho nhung benh nhan o xa den kham benh.....,0,0,0,0,0,0,0,0,0,2,0,0,0
"Phòng khám nhiệt tình, chất lượng tốt!",1,0,0,0,0,0,0,1,0,0,0,1,0
"Chỉ 1 từ thôi,kinh khủng,mấy chị y tá điều dưỡng không biết đào tạo ở đâu ra ,cách nói chuyện quá thô lỗ ,1 trải nghiệm khó quên.",0,0,0,0,0,0,2,0,0,0,0,0,0
"Đừng khám răng ở đây, chủ yếu khám cho mấy người có bảo hiểm nên đợi lâu mà mắc, đánh vôi/trám: 350k/cái",0,0,0,0,0,0,0,0,2,0,0,0,0
"Bệnh viện tốt, uy tín.",0,1,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện được cải tạo lại rất rộng, chất lượng phục vụ cũng nâng cao. Ông mình có ca mổ thành công ở đây. Căn tin còn hơi bao cấp, cố gắng nâng chất lượng và thái độ nữa rất ok.",1,0,1,0,0,0,0,0,0,0,0,0,0
"Thái độ phục vụ tốt, phòng sạch sẽ, thức ăn ngon.",0,0,0,1,0,0,0,1,0,0,0,1,0
Bsi ko chuyên môn!!! Phán bệnh tầm bậy,0,0,0,0,2,0,0,0,0,0,0,0,0
Đi khám mà bác sĩ không tư vấn tận tình kiểu như kinh doanh cho được tiền . Làm việc thì bệnh nhân hỏi mới trả lời không thôi . Tóm lại không tốt,0,0,0,0,0,0,1,0,0,0,0,0,0
"Thái độ bác sĩ nóng tính, không hiểu nổi.
Hôm trước đi khám bác sĩ kê uống nửa viên, 4 hôm sau đi khám để giải quyết về tác dụng phụ của thuốc đi kèm mà không giải quyết được vấn đề này mà lại tăng liều thuốc chính lên 2 viên/ngày. Vậy thì bác sĩ nào đúng, bác sĩ nào sai?",0,0,0,0,0,0,2,0,0,0,0,2,0
"Dịch vụ chăm sóc sức khoẻ tốt! Nhân viên hướng dẫn tận tình, chu đáo! Trang thiết bii hiện đại!",0,1,0,0,0,0,1,1,0,0,0,0,0
"Ai bị trào ngược dạ dày thì kiếm chỗ khác khám, chứ vô đây 6 tháng trời tốn 12tr tiền thuốc chẳng đỡ tí nào. Gì mà bác sĩ tiến sĩ bùi hữu hoàng, cho thuốc uống hoài chẳng hết bệnh.",0,0,0,0,2,0,0,0,0,0,0,0,0
"Điều dưỡng bác sĩ rất có thái độ ,dịch vụ dở tệ, hk có tôn trọng bệnh nhân",0,0,0,0,0,0,2,2,0,0,0,0,0
"thú thật nhà mình khá xa bất đắc dĩ lắm phải chuyển lên đây . qua mấy ngày ở đây mình cho 3 sao vì thái độ của mấy cô tạp vụ lẫn phục vụ đều rất tệ , người ta lần đầu mới chuyển ko biết gì nhiều đi nhầm chỗ khác cũng khó chịu ra mặt, có cần phải vậy ko ?? Thề, lần sau tui chả dám vào bv này lần 2 đâu 😂",0,0,0,0,0,0,2,0,0,0,0,0,0
Nguyên cái bệnh viện lớn mà hok có nỗi 1 miếng băng keo cá nhân,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện đông kinh khủng, không cho thăm bệnh nhân nhập viện. Quy định lấy dấu vân tay mà mình mất vân tay không lấy được là ở trong luôn khỏi ra vì vào lại rất mệt. Chán kinh dị. Mỗi cái bác sĩ có kinh nghiệm tốt thôi.",0,0,1,0,1,0,0,0,0,0,0,0,0
"Chất lượng phòng khám tốt , nv tư vấn nhiệt tình , hướng dẫn khách tận tình , rất ok nha",1,0,0,0,1,0,1,0,0,0,0,0,0
"Thiệt là xui cho ai nằm khoa Ngoại Tiêu hóa. Điều dưỡng hách dịch, khó chịu, hay quát mắng và thiếu trách nhiệm với bệnh nhân. Bệnh nhân đau, sốt cao ói mửa, gọi điều dưỡng còn bị la mắng và không chịu gọi bác sĩ, khi chịu gọi thì củng phải chờ vài tiếng đồng hồ, nhanh thì củng tầm 3 tiếng. Mổ xong năm đây còn cực hình hơn dù là nằm dịch vụ hay phòng thường đều vậy bệnh nhân đau ói, biến chứng sau mổ gọi điều dưỡng củng bị là và kệ không quan tâm. Bộ bệnh nhân tụi tui vào đây ăn xin bệnh viện à. Tụi tui củng trả tiền đàng hoàng có xin hay thiếu xu nào của bệnh viện không? Gọi góp ý cho bệnh thì củng chỉ ầm ừ cho có lệ. Mà đâu phải lần đầu nên mới ý kiến như vậy, đã nằm ở đây nhiều lần rồi những khoa khác thì củng tương đối ổn không có tệ như khoa này. Hay là vì nhân viên ở khoa này có chân gốc gì đó nên bệnh viện không chấn chỉnh được.",0,0,0,0,0,0,2,0,0,0,0,0,0
"BV đang sửa chữa một số khu. Căn tin đẹp, sạch ăn ngon. Bệnh viện mạnh nhất điều trị các bệnh phẩu thuật thận niệu và các bệnh ngoại khoa khác. Nằm trên đường Điện Biên Phủ một chiều, qua ngã tư Cao Thắng - Điện Biên Phủ chạy 1 đoạn là đến",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bác sĩ giỏi, bệnh viện thoáng mát rộng rãi, nhiều cây xanh, có khu trò chơi cho trẻ em. Bãi đậu xe ôtô giá quá cao đậu dưới 10 phút từ 7_11h miễn phí, lố 1p 35k, sau 11h đậu dưới 5p miễn phí, lố 1p 35k. Mọi người vào thì để ý nhé vì tấm bảng giá tiền vào bãi nằm ở lối ra nên khi vào ko thấy đâu!",0,0,1,0,1,0,0,0,0,0,0,0,0
Bệnh viện tuy to nhưng quá đông người từng khâu phải chờ đợi rất lâu. Lại có thêm bọn cò lừa gạt người bệnh trước cổng z mà ko thấy công an vào cuộc. Quá thất vọng.,0,0,1,0,0,0,0,0,0,0,0,0,0
Bệnh viện ngày càng được nâng cao về chất lượng,1,0,0,0,0,0,0,0,0,0,0,0,0
"Gần bv có nhiều chỗ lừa bn lắm cẩn thận
Bv to đông sắp xếp ko hợp lý lắm",0,2,0,0,0,0,0,0,0,0,0,0,0
k phải nói riêng 1 vị nào chứ hôm nay thật búc súc vô cùng k riêng j tôi mà rất nhiều người nhà của bệnh nhân . các bạn nơi tiếp nhận hồ sơ thái độ rất hóng hách chẳng giống với câu lương y như từ mẫu chẳng giống với dòng chữ dán phía nơi cạnh phòng lấy giấy xuất viện( khi bệnh nhân đến hướng dẫn tận tình khi về ân cần chu đáo....)các bạn còn quá trẻ chưa trãi qua cảm giác bệnh tật k thấy đường nhưng các bạn cũng có ông bà cha mẹ đã từng đi vào khoa mắt của bv. hồ sơ thì các bạn sắp lộn tùng phèo người đến sau thì dc chích trước và người đến từ tinh mơ sớm thì đợi dài cổ. người chích mắt xong cả 2 tiếng sau vẫn chưa nhận dc giấy xuất viện. còn người chưa chích mắt thì đọc tên nhận giấy xuất viện . khi người nhà bệnh nhân hỏi xem có lạc giấy k thì các bạn hóc búa đủ điều nào là chúng tôi vẫn đang làm việc k thấy à nào là ra chờ đi k có phận sự đứng ở đây .nào là sẽ trả giấy xuất viện 3h chiều. tôi thì lần đầu thấy búc súc và nghe k ít thân nhân của bệnh nhân rĩ tai tôi . thôi kệ e à mình chờ đi tới chiều cũng xong chứ mình mà đi hỏi là họ để hồ sơ k động tới luôn cho bỏ ghét chị bị rồi... tôi hỏi vậy k hỏi sao họ biết hồ sơ đang đưa đến khu nào...có bệnh mới phải vào bệnh viện và bệnh nhân nhiều nên chúng tôi đợi chờ là điều tất nhiên nhưng tôi tự hỏi nếu bệnh viện đã cho bệnh nhân góp ý kiến mà khi hỏi tới là bị hồ sơ đen treo lơ lửng vậy chi bằng đổi những dòng chữ kia thành chữ đã vào đây thì phải nghe theo đội ngũ áo trắng từ a đến z có sai thì bệnh nhân cũng im lặng để chúng tôi cứ thế ngoan ngoãn mà làm theo,0,0,0,0,0,0,0,0,0,0,0,2,0
"Kêu tán sỏi niệu quản theo yêu cầu đi đầu giờ chiều sẽ làm liền ! Ai có ngờ đâu thu tiền thì lẹ lắm, còn làm thì bắt chờ đợi. Bắt bệnh nhân nhịn đói, nhịn khát từ sáng đến 4 5h chiều chưa thấy gọi tên, chưa thấy phát vòng tên ! Sai lầm thật sự luôn !",0,0,0,0,0,0,0,0,0,2,0,0,0
đợt trước đi gặp bs nói chuyện khó ưa ra.mình hỏi mà nạt như con.,0,0,0,0,0,0,2,0,0,0,0,0,0
"Bệnh viện nâng cao chất lượng phục vụ, chuyên môn và thân thiện. Tôi rất ấn tượng và biết ơn sự thay đổi của bệnh viên để chăm lo sức khỏe bệnh nhi được đáp ứng ngày càng tốt hơn. Tôi rất tin tưởng và hài lòng khi đưa con tôi đến BV Nhi đồng 1 khám chữa bệnh.",0,0,0,0,0,0,0,1,0,1,0,1,0
"Điểm khen đầu tiên là cơ sở vật chất chuyên nghiệp, sạch sẽ, y bác sỉ phục vụ bệnh nhân khá tốt. Điểm thứ 2 bệnh viện liên kết với các bác sỉ nhiều năm kinh nghiệm nên việc chuẩn đoán hay điều trị khá hiệu quả. Nếu giá cả thấp hơn một chút thì nhiều bệnh nhân sẽ được sử dụng dịch vụ thăm khám bệnh ở đây nhiều hơn.",1,0,0,1,1,0,0,0,0,0,0,0,0
Bệnh viện nhi lớn nhất SG,0,0,0,0,0,0,0,1,0,0,0,0,0
Phục vụ ổn,0,0,0,0,0,0,0,1,0,0,0,0,0
"Không phải bác sĩ nào cũng đáng kính, bệnh nhân trí tuệ kém hỏi trước quên sau vậy mà bác sĩ lớn tiếng nạc , thái độ quá tồi , bác sĩ càng làm lâu thì thái độ càng đi xuống , mặc dù kinh nghiệm nhiều mà đạo đức nghề nghiệp càng đi xuống vậy . Cần có camera giám sát thì bác sĩ sẽ tốt hơn . Đây là ý kiến nhỏ của mình , mong rằng các cấp lãnh đạo đọc được tâm tư của bệnh nhân mà tìm cách giải pháp giúp bác sĩ và bệnh nhân vui vẻ trong môi trường ngành y này .",0,0,0,0,0,0,2,0,0,0,0,0,0
"Tôi đã đi khám và đã nhập viện, đội ngũ y bác sĩ rất tận tâm và tận tình 🙂",0,0,0,0,0,0,1,0,0,0,0,0,0
"Tận tâm, chu đáo",0,0,0,0,0,0,0,0,0,0,0,1,0
"Em được chuyển tuyến đến đây để nhổ răng theo diện BHYT nên ko tốn phí nhổ, chỉ tốn tiền thuốc bé xíu xiu thôi. Các nha sĩ nhổ cho em siêu dễ thương và vuive. Tại răng em ca khó nhổ nên hơi đau mà 2 bác sĩ (hình như tên Lâm và Hưng) vẫn rất nhiệt tình ạ. Em xin gửi lời cảm ơn tới 2 bác sĩ thông qua đánh giá này ạ ♥️. Bệnh viện đông nên chờ hơi lâu nhưng kết quả nhận lại rất là ưng ý luôn 🫶🏻 Chắc năm sau đky BHYT ở bv này luôn hehe",0,0,0,0,0,0,1,0,0,0,0,0,0
"Giá dịch vụ hơi cao, y bác sĩ nhiệt tình.",0,0,0,0,0,0,1,0,2,0,0,0,0
Nhân viên bệnh viện thái độ phục vụ không tốt,0,0,0,0,0,0,2,0,0,0,0,0,0
"Mình nhổ răng khôn ở Khoa Nhổ Răng_Tiểu Phẫu
Lúc bác sĩ nhổ, không đau luôn, bác sĩ chuyên nghiệp, vui tính, tạo không khí vui vẻ cho bệnh nhân bớt áp lực
Cảm ơn bác sĩ Thịnh và cô trợ lý ạ",0,0,0,0,1,0,1,0,0,0,0,0,0
"Cớ sở vật chất, trang bị và cả trình độ chuyên môn đều thuộc hạng Top của Sài Gòn.",1,0,0,0,0,0,0,0,0,0,0,0,0
Cũng tạm được,0,0,0,0,0,0,0,0,0,3,0,0,0
"Bệnh viện văn minh, có y đức, trách nhiệm, khám chữa bệnh tận tình, chuyên nghiệp, là bệnh viện hàng đầu đáng đi nhất.",1,0,0,0,0,0,0,1,0,0,0,1,0
Dịch vụ chán,0,0,0,0,0,0,0,0,0,0,0,2,0
"Phục vụ tốt, chất lượng cao",0,0,0,0,0,0,0,1,0,1,0,0,0
"Bv làm không đúng giờ theo qui định
Qui định ghi 16h hết giờ làm việc
15h20 đi đóng tiền siêu âm, nói phòng siêu âm không nhận bệnh nữa, để 16h đóng tiền siêu âm ngoài giờ đi",0,2,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện sạch sẽ, nên đến trước 6h sáng lấy số thứ tự để kịp khám trong buổi sáng. Nên đi thẳng vào bệnh viện, kiếm chổ gửi xe ở ngoài mà cò chặn xe lại hỏi lung tung như ông nội người ta rất mất lịch sự, nói là bv quá tải rồi lừa chỉ đi sang phòng khám kế bên nói là khu b, khu c... của bệnh viện, rất phiền và mất thời gian. Hi vọng bệnh viện và chính quyền địa phương dẹp và cấm hết cò lôi kéo hướng dẫn đi lung tung.",2,0,0,1,0,0,2,0,0,2,0,0,0
Bệnh viện luôn đông đúc.,0,0,2,0,0,0,0,0,0,0,0,0,0
"Riêng cá nhân mình đang ""trải nghiệm"" ở Khu Nhiễm E và nhận thấy các anh chị Bác sĩ, Điều Dưỡng và Hộ Lý và các cô lao công đều rất năng nổ, nhiệt tình, hết lòng với bệnh nhân, kể cả ngày hay đêm, với bệnh nhân nặng hay nhẹ...
Có một điều rất cần ban lãnh đạo bệnh viện quan tâm, kiểm tra giúp bệnh nhân là nạn hút thuốc lá trong phòng bệnh của người chăm bệnh (phòng 14), người ta bất kể lúc nào, hễ thèm là cứ vào phòng vệ sinh hút, xong cả phòng bệnh 14 ngọp mùi thuốc lá, bất kể ngày đêm, làm cho những người khác rất khó chịu,..... Rất mong sự quan tâm của lãnh đạo bệnh viện. Xin cảm ơn !",0,0,0,0,0,0,1,0,0,0,0,0,0
Bệnh viện gia định rộng nhiều bác sĩ giỏi,0,0,1,0,1,0,0,0,0,0,0,0,0
"Tôi đã nhổ răng khôn ở Bv Răng Hàm Mặt TpHCm, tôi hoàn toàn rất hài lòng với kết quả. Mặc dù nhổ ở Bv thì phải mất thời gian làm theo các quy trình từng bước thăm khám của Bv yêu cầu nhưng thời gian đợi chờ đó là hoàn toàn xứng đáng. Tôi bị mọc một chiếc răng khôn mọc ngầm trong xương 90 độ ở hàm dưới. Tôi đi thăm khám ở nhiều Pk nha khoa Bs đều bảo răng khôn của tôi là ca khó và Bs báo giá tiểu phẩu răng tôi là 5triệu + tiền chụp Xquang răng 150k. Giải quyết một cái răng khôn ở Pk nha khoa thôi đã hơn 5triệu đồng, vì lần đầu tiên nhổ răng khôn nên tôi rất ngỡ ngàng với giá đó. Vì vậy tôi lại đi thăm khám ở một Pk nha khoa khác, thì lần này Bs thật có tâm khi khuyên tôi rằng răng khôn tôi là ca khó nên đến Bv Răng Hàm Mặt để tiểu phẩu vì tính an toàn. Trước đó ở nhà tôi đã tìm hiểu qua mạng, tôi đọc thấy một vài người bảo rằng nhổ răng khôn trong Bv vì phải mất nhiều thời gian đợi chờ hơn là làm ở Pk nha khoa nhanh hơn vì thế tôi ko muốn vào Bv nhổ ngay từ đầu. Nhưng Bs đã khuyên thế thì tôi phải nghe. Tôi chạy xe một mạch đến Bv Răng Hàm Mặt TpHCM. Lúc tôi vào viện khoảng 12h30 trưa và lúc tôi nhổ răng khôn xong ra viện vào lúc gần 5h chiều. Dù có phải đợi chờ nhưng tôi thấy nhổ răng ở Bv mang tính an toàn rất cao. Bs nói răng tôi là ca khó nhất trong ngày, nhưng Bs làm rất chuyên nghiệp ko hề đau, chỉ nhói một tí như kiến cắn khi chích thuốc tê. Tổng chi phí nhổ răng khôn của tôi ở Bv là: 180k tiền khám và chụp X-quang, 1triệu800k tiền tiểu phẩu nhổ răng khôn ca khó. Tiền thuốc 141k. Tổng chi phí là 2triệu121k. Qua câu chuyện của tôi thì ai đang bị mọc một chiếc răng khôn đáng ghét thì đừng ngại đến thẳng Bv để giải quyết nó nhé vừa an toàn mà giá cả lại hợp lý nữa. Bạn mất một chút thời gian đi Bv nhưng kết quả bạn nhận dc là xứng đáng!",0,1,0,0,1,0,0,0,1,1,0,0,0
Tuyệt vời khoa nhổ răng khu C bác sĩ Hà ♥️♥️♥️,0,0,0,0,0,1,0,0,0,0,0,0,0
Bác sĩ cực giỏi. Khám nhanh gọn.,0,0,0,0,1,0,0,0,0,1,0,0,0
rất thất vọng vì người nhà bệnh nhân không có tiền mặt nhưng mấy người thu ngân kiểu như khinh vứt tờ phiếu kiểu k muốn làm,0,0,0,0,0,0,2,0,0,0,0,0,0
