Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
Tiện cho những bệnh nhân,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện quan liêu như cơ quan nhà nước, 4h chiều đã vội đóng cửa, lùa cả bệnh nhân, khách hàng, bác sĩ, nhân viên đi cửa hẹp phía sau về.
Bác sĩ khám tổng quát khám bệnh thì sơ sài, dưng dưng. Bác sĩ siêu âm vừa làm vừa đùa giỡn với phụ tá nữ trước mặt cả khách, nói chuyện với khách mà cứ như cha mẹ người ta. Chi phí khám và các dịch vụ tính ra cao so với chất lượng của nó.
Nói thêm, trong tất cả giới trí thức. Đối tượng bác sĩ đa phần là những thành phần ngạo mạn, chẳng qua học làm bác sĩ cũng chỉ là để làm nghề kiếm được nhiều tiền thôi chứ có lý tưởng gì cao đẹp đâu mà nhiều ông bà lúc nào cũng như ngồi lên đầu lên cổ người ta vậy.",2,0,0,0,2,0,2,0,2,0,0,0,0
"Dịch vụ tuyệt, bác sĩ tư vấn kỹ, phòng cho sạch, thơm",0,0,0,1,1,0,0,1,0,0,0,0,0
"Bác sĩ khám kê đơn thuốc xong chờ hơn 1 tiếng đồng hồ mới lấy được thuốc. Người bịnh ngồi chờ lấy thuốc xong còn bịnh hơn.
Mãi vẫn là người bịnh cần bệnh viện. Bao giờ thì dịch vụ ở VN mới khá lên nổi?",0,0,0,0,2,0,0,0,0,0,0,0,0
"Bác sĩ là nghề phụ thôi, nghề chính là họa sĩ",0,0,0,0,2,0,0,0,0,0,0,0,0
"Nhân viên y tế thì nhiệt tình, lịch sự nhưng chất lượng bác sỹ thì quá kém (chỉ định các khâu test thiếu lên thiếu xuống, phải bổ sung chỉ định này nọ thiếu sót cho 1 thủ thuật gây tốn thời gian lãng phí cho bệnh nhân và người thân). Nhiều nhân viên y tế và bác sỹ rất lơ là chủ quan với việc đeo khẩu trang phòng dịch.
Túm lại là bệnh viện không nên đến khám chữa bệnh nếu bạn không có nguồn tiền thừa thải nhé. Ở đây bác sỹ toàn là họa sỹ vẽ tiền.",0,0,0,0,2,0,2,0,0,0,0,0,0
"Dịch vụ tốt, nhân viên làm việc rất chuyên nghiệp và nhanh chóng, bác sĩ chuyên nghiệp, tận tình và thân thiện.",0,0,0,0,1,0,0,1,0,0,0,0,0
Chưa cách ly Dịch COVID tốt ...,0,0,0,0,0,0,0,2,0,0,0,0,0
"Bv tệ nhất từng khám. Vô nhìn có vẻ chuyên nghiệp nhưng bs với nv toàn nghiệp dư, thực tập. Mình và rất nhiều ng khác mổ 1 lần sẽ ko bao giờ muốn quay lại. Các bạn có ý định mổ thì đừng nên đến đây không sẽ hối hận cả đời. Thân",2,0,0,0,0,0,0,0,0,0,0,0,0
Không có an toàn cách ly Dịch COVID ...,0,0,0,0,0,0,0,2,0,0,0,0,0
bác sĩ chưa được nhiệt tình,0,0,0,0,0,0,2,0,0,0,0,0,0
"Bệnh viện khá đông, chất lượng dịch vụ tốt, giá dịch vụ tương đối cao",0,0,2,0,0,0,0,1,2,0,0,0,0
"Rất là lâu, chi phí đắt đỏ. ĐI MỘT LẦN KO ĐI LẦN 2",0,0,0,0,0,0,0,0,2,0,0,0,0
"Tin tưởng khám ở đây rất nhiều lần và lần này thấy  rất bực bội, ngồi hơn 1 tiếng đồng hồ mà k hề nhảy số gọi người mới tiếp theo, hình như toàn cho KH ưu tiên vào trước khi họ đến sau. ra hỏi nhân viên sao nãy jo 1 số vẫn giữ nguyên thì cũng thờ ơ nói e không biết cho qua chiện. Thiếu chuyên nghiệp.",0,0,0,0,2,0,2,1,0,0,0,0,0
Thủ tục nhanh. Nhưng chỗ gửi xe hơi chật chội.,0,0,2,0,0,0,0,1,0,0,0,0,0
"phục vụ ok, bác sĩ khám hỏi thăm ổn. nhân viên chăm sóc hỏi thăm kỹ. khâu lấy thuốc hơi  chậm. đường xuống bãi xe hơi dốc",0,0,0,0,1,0,0,1,0,2,0,0,0
"Nhanh chóng lịch sự ân cần
Không gian sạch sẽ khoa học
Đa khoa",0,0,0,1,1,0,1,0,0,0,0,0,0
"Rất tốt về chuyên môn,trang thiết bị hiện đại.
Đội ngũ y tế tận tình",1,0,0,0,0,0,1,1,0,0,0,0,0
"Khám sức khỏe cơ quan: khám sơ sài, bác sĩ phòng số 9 thì vừa call video với gia đình vừa khám bệnh, bs phòng 10 thái độ ko niềm nỡ và to tiếng với khách hàng khi chưa đo huyết áp mà đã vào phòng 10. Ko có chỉ dẫn cụ thể quy trình khám ntn. Tệ",0,0,0,0,2,0,2,2,0,0,0,0,0
"Chi phí quá cao, nội soi mặc định dùng thuốc mê, hướng dẫn không nhiệt tình, bác sĩ khám tương đối nhanh.",0,0,0,0,1,0,2,0,2,0,0,0,0
"Tôi phải đăng nhập tặng các bạn 1 sao.
Và đây cũng là lần cuối dùng dịch vụ khám chữa bệnh ở đây.
Dịch vụ tồi tệ,nhân viên ngồi bàn bốc số cho người đi khám làm viêc hời hợt,đi khám thai mà ngồi chờ dài mỏ xong nghỉ trưa chờ sang chiều làm việc.
Thế tôi hỏi các ông bà bv Hoàn Mỹ,nghỉ trưa nhịn đói sang chiều để khám rồi xét nghiệm à hay ăn trưa xong chiều vào khám xét nghiệm.
Nếu cảm thấy ko nhận dc bệnh nhân thì từ chối,đừng cái kiểu làm việc thu tiền nhận bệnh xong bắt người khác chờ từ sáng đến chiều để chỉ dc Khám.",0,0,0,0,0,0,2,2,0,0,0,0,0
"Bác sĩ khám không nhiệt tình, mình hỏi tư vấn chỉ muốn đuổi mình ra khỏi phòng.",0,0,0,0,0,0,2,0,0,0,0,0,0
Bênh viện khám chữa bệnh k nhiệt tình. Hay quát nạt BN. Và mình có bhyt và đăng ký đúng tuyến. Và vẫn phải đóng trả như bth. Khi mình hỏi thì đùn đẩy trách nghiệm. Rất thất vọng về bệnh viện này,0,0,0,0,0,0,0,2,2,0,0,2,0
Dịch vụ siêu tệ,0,0,0,0,0,0,0,2,0,0,0,0,0
Bv bãi đỗ xe nv nói hết chỗ gởi rồi chỉ ỡm ờ kết quả mất 1 tiếng để tìm đc chỗ gởi xe . Taxi xe ôm vây quanh như lũ cướp. Vô tới thang máy bấm thêm 30p nữa khg thấy tới. Chạy bộ lên tầng 12 thì báo bs nghỉ hết rồi . Bv gì lạ vậy?,2,2,0,0,0,0,0,0,0,0,0,0,0
"Các bác sĩ và nhân viên y tế cực kì ân cần và dễ mến, rất tôn trọng và thông tin đến bệnh nhân rất rõ ràng.",0,0,0,0,1,0,1,0,0,0,0,0,0
"Khám nhanh,  bác sy nhiệt tình,  xử lý tình huống nhanh.  Mỗi tội giá hơi cao. Cao hơn so với mấy bệnh viện công 10-15 lần",0,0,0,0,1,0,1,1,2,0,0,0,0
"Nhân viên thì lo đùa giỡn bệnh nhân hỏi thì trả lời cho xong ko quan tâm bệnh nhân. Đến khi bệnh nhân làm xong xuôi ko đúng thì thái độ kiểu được thì ở không đc thì thôi, mặc kệ bệnh nhân. Đề nghị xem lại cách làm việc của các nv y tế ở đây. Hoàn mỹ phan xích long 14h40 ngày 7/11/2020",0,0,0,0,0,0,2,0,0,0,0,0,0
"Dịch vụ rất chán, khám chữa không khỏi bệnh. Về nhà bệnh nặng thêm. Hôm sau Mình qua bv Quận PN chữa là hết bệnh lun. Trong khi giá bên Bv PN chỉ bằng 1/10. Sẽ không quay lại.",0,0,0,0,0,0,0,2,0,0,0,0,0
"Bệnh viện khá đông đúc. Nhân viên y tế cũng khá okei, hướng dẫn nhiệt tình.",0,0,2,0,0,0,1,0,0,0,0,0,0
"Mình mới đến khám tổng quát lần đầu thôi, Nhưng dịch vụ thì quá tệ, .
Khâu chăm sóc người đến khám quá tệ, mỗi người tự làm 1 ý, ko theo hệ thống hay theo trình tự thứ tự ji hết.
Trên mỗi phòng khám đều có hộp đựng phiếu, mà ko được bỏ vào, Cầm tay rồi xếp hàng, tùm lum hết, ai vô trước cũng được.
Bạn nên cân nhắc kỹ trước khi đến khám tại đây nhé",0,0,0,0,0,0,0,2,0,0,0,0,0
"Vị trí thuận tiện giao thông, cơ sở trang thiết bị khá, tuy nhiên giá dịch vụ khám chữa bệnh rất đắt đỏ, không hợp lý lắm đối với đại đa số quần chúng nhân dân muốn được một nơi chăm sóc sức khỏe tốt có giá phải chăng phù hợp với túi tiền của họ, như thế là bình đẳng nhân ái hơn.",1,0,0,0,0,0,0,0,2,1,0,0,0
"Nếu đã khám bệnh viện hoàn mỹ phan xích long thì mình nghĩ mọi người nên né chỗ dịch vụ ra. Dịch vụ nhưng thua cả khám dưới sảnh bình thường. Tốn 450k khám mà bs lại yêu cầu thêm một bs khác khám với giá hơn 200k cho đúng chuyên môn. Đã vậy phải chờ đợi mỏi mòn bs tới khám vì bs còn bận mổ trong khi đã hẹn giờ trước tới lấy kết quả và khám. Còn khám thì câu đầu tiên là "" bác bị gì đi khám đây"" trong khi mẹ mình mổ tại bv nhập viện 2 lần chữa bệnh vậy mà tái khám lần 2 bs cũng chẳng biết.. lên dịch vụ nhưng khám chẳng ra cái dịch vụ gì... nản ...",0,0,0,0,0,0,0,2,3,0,0,0,0
Giá khám ổn định vừa phải. Có người hướng dẫn xét nghiệm. Bệnh viện khá đông bệnh nhân. Sạch sẽ.,0,0,2,1,0,0,0,0,1,0,0,0,0
"Bệnh viện tư, dịch vụ chăm sóc bệnh nhân rất ân cần. Sẽ ghé lại khi ngày trái gió trở trời.",0,0,0,0,0,0,0,0,0,0,0,1,0
"BS bày vẻ xét nghiệm đủ thứ k liên quan đến bệnh tật, viêm họng bắt xét nghiệm máu, chụp tim, phổi, k hề khám đàng hoàng, chỉ hỏi qua loa. Bv làm việc k có tâm, chỉ giỏi móc túi bệnh nhân.",0,0,0,0,2,0,2,0,0,0,0,0,0
"Dịch vụ hoàn chỉnh.Có vài điểm trừ về tính kém chuyên nghiệp mà mình nhận thấy,ô số 10 quầy ưu tiên chua tiếng Anh sai chính tả priotiry!priority mới đúng.Chữ này tồn tại rất lâu rồi,bv quốc tế mà mắc lỗi sơ đẳng quá.
Khám bhyt với lịch hẹn tái khám thường rơi vào bs khác do bs của mình bận nghỉ phép hay lý do gì  đó mà kg chủ động thu xếp lịch trước cho bệnh nhân,hơi quan liêu và thiếu chuyên nghiệp!
7:00 19/08/20 Hôm nay mình được chỉ định khám 2 khoa 6 xét nghiệm,cashier ghi phiếu kg khia học gì hết,làm rối cả não,hỏi han và bn phải chạy lung tung.Có 1 điều lạ là hôm nay mới trải nghiệm lại dịch vụ xn điện tim và siêu âm tim,cả 2 điều dưỡng(hay y tá gì đó) kém vui và hơi vô lễ.
Hãy học hỏi tinh thần p vụ của khoa nội tiết và khoa cơ xương khớp,có 1 nv nữ khoa cxk là điểm sáng của tinh thần hết lòng vì bn.",0,0,0,0,2,0,1,1,0,0,0,0,0
"Bệnh viện sạch sẽ, nhân viên nhiệt tình, có việc gì gọi là y tá đến ngay, thái độ niềm nở chứ ko hách dịch như bệnh viện công.
Đặc biệt cấp cứu vô cùng nhanh.
Tuy nhiên đây là bệnh viện tư nên giá khám cao nhé, có khám bảo hiểm y tế.",0,0,0,1,0,0,1,1,2,0,0,0,0
"Nice, không phải chờ lâu",0,0,0,0,0,0,0,0,0,1,0,0,0
Khuyên mọi người nên đến phòng khám Hoàn Mỹ ở Tân Bình để được dịch vụ tốt. Chứ bệnh viện này lớn quá mà sao dịch vụ quá tệ. Mình ngó nghiêng tìm phòng khám lồ lộ vậy mà điều dưỡng hay người trực bàn hướng dẫn chẳng thèm lại hỏi hang gì. Được mỗi bạn hướng dẫn ở quầy bán thuốc là ok. Còn lại thì tệ,0,0,1,0,0,0,0,1,0,0,0,0,0
"Bệnh viện thăm khám có quy trình cũng khá ổn và nhanh dù đông bệnh nhân.
Có điều mình mổ lấy vít ra có dặn đi dặn lại may đẹp, thẩm mỹ cho mình mà lúc đi cắt chỉ thiệt buồn hết sức. Vết may như con rít, kiểu may xưa.
Lúc khám bác sĩ khác, lúc mổ bác sĩ khác.",0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện có cơ sở vật chất cao, dịch vụ tốt, bác sĩ  nhưng còn hạn chế về mặt chuyên môn, nên cân nhắc hơn về điều trị. Nên tham vấn thêm ý kiến của các bác sĩ nước ngoài",1,0,0,0,2,0,0,1,0,0,0,0,0
Bác sĩ tận tâm. Nhân viên thân thiện. Cảm ơn BV.,0,0,0,0,0,0,1,0,0,0,0,0,0
"Chất lượng khám chữa bệnh và dịch vụ rất tốt, thân thiện, nhiệt tình, chu đáo... Trân trọng.",0,0,0,0,0,0,0,1,0,0,0,1,0
"Phòng bệnh sạch sẽ, bác sĩ và điều dưỡng làm việc đúng quy trình, phát đồ điều trị y tế. Giá hợp lý.",0,0,0,1,1,0,0,0,1,0,0,0,0
"Mình đi tiêm sẹo lồi trước ngực ở bệnh viện này. Kết quả, sẹo lồi không hết, còn bị lõm da 2 mảng lớn, thấy luôn cả gân máu. Lúc mình đi tái khám thì không gặp được bác sĩ từng điều trị nữa, bác sĩ mới bảo đi sang khám ở bệnh viện da liễu.Bác sĩ bệnh viện da liễu bảo mình bị tiêm thuốc quá liều, phần sẹo lõm không còn cách nào có thể điều trị được nữa. Thật sự thất vọng.Mình có nên kiện bác sĩ ở đây không?",0,0,0,0,2,0,0,0,0,0,0,0,0
Vẻ chi phí ra quá nhìu. Người nhà mìh nằm viện có 1 ngày chọn phòg 4 giường 1.1trieu mà tổng chi phí nằm viện 1 ngày lên đến 4 triệu mấy. Tiền ăn tự lo. Kwa bệnh đơn giãn chỉ là viêm amidan cấp nhẹ. Bệnh viên nên xem lại việc vẻ ra nhìu chi phí k thật sự liên quan dẫn đến chi phí wa cao tội người bệnh ah.,0,0,0,0,0,0,0,0,2,0,0,0,0
Chán không buồn nói. Dịch vụ tệ.,0,0,0,0,0,0,0,2,0,0,0,0,0
Tôi rất hài lòng,0,0,0,0,0,0,0,1,0,0,0,0,0
Cẩm nghĩ riêng là dịch vụ chưa được tốt,0,0,0,0,0,0,0,2,0,0,0,0,0
"Đã từng thăm khám ở cả Hoàn Mỹ chi nhánh Tân Bình và Phú Nhuận . Dịch vụ rất tốt , bệnh viện sạch sẽ , y tá và bác sĩ có thái độ tốt ,... kèm theo đó là chi phí hơi nhỉnh xíu xiu .",0,0,0,1,0,0,1,1,3,0,0,0,0
Nơi không muốn đến,0,2,0,0,0,0,0,0,0,0,0,0,0
"Bác sĩ tầng 3, phòng số 11 không đủ chuyên môn (bác sĩ già, nói tiếng khó nghe) mình thấy đôi khi bằng cấp và chuyên môn không đi đôi với nhau. Hôm trước nể bác lớn tuổi hok bật lại, nghĩ vẫn ấm ức.",0,0,0,0,0,0,2,0,0,0,0,0,0
"Phục vụ chu đáo,  tiếp đón tốt. Cần bãi giữ xe rộng,  xe xuống không an toàn vì lối cắt ngang vị trí nhà thuốc của bệnh viện",0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện tư gì mà còn tệ hơn Bv công , xe máy để tầng B2, có thang máy mà k cho bệnh nhân sử dụng,  bắt bệnh nhân đi bộ 2 tầng lầu, lại có thang máy cho nhân viên. Yêu cầu sử dụng thang bộ lên tầng G nhưng cửa lại khoá, cũng k có hướng dẫn gì hết.
Mình đi khám buổi chiều, tất cả các cửa Bv đều khoá, không biết đường nào đi.
mãi mới đến được khoa cấp cứu. Nhân viên bảo vệ thì mất lịch sự, k hỗ trợ dựng xe cho bệnh nhân,chỉ ngồi chơi, k hướng dẫn cách lên tầng trên. 1 lần và mãi mãi k bao giờ đặt chân đến hoàn mỹ lần nữa",2,0,0,0,0,0,2,0,0,0,0,0,0
Phí khám thì mắc. Mà khám thì siêu nhanh. Vô chưa kịp nói hết triệu chứng là kêu lên nằm khám. Vừa khám vừa siêu âm chưa đầy 5 phút là xong. Về uống thuốc không giảm mà còn tăng thêm,0,0,0,0,0,0,0,1,2,0,0,0,0
Tôi khám ở đây 3 lần trong 1 tháng.gặp 3 bs khác nhau và chẩn đoán 3 bệnh khác nhau nhưng cả 3 lần uống thuốc đều k đỡ.,0,0,0,0,2,0,0,0,0,0,0,0,0
"Khám cực nhanh, dịch vụ tốt",0,0,0,0,0,0,0,1,0,0,0,0,0
"Không biết phải bệnh viện quốc tế không? Phí khám mắc nhưng thái độ phục vụ chưa tốt (nói chuyện cứ sẵn giọng không hề nhỏ nhẹ lịch sự, chỉ dẫn cũng qua loa), phòng khám cũng khá đông nhưng vẫn ít hơn bệnh viện tư. Điểm cộng là có máy lạnh mát mẻ và sạch sẽ.",0,0,2,1,0,0,0,0,2,0,0,2,0
"Mình đi khám dạng đóng viện phí. Đi chụp MRI xong lúc 9h, phiếu hẹn 10h. Ngồi chờ tới giờ vào hỏi thì bảo chờ thêm 20p do có mấy ca cấp cứu ưu tiên (OK). Chờ 20p vào hỏi Bs vẫn đang đoc kq????. Chờ tới 11h rồi mà vẫn chưa có, trong khi người ta hẹn 10h30 đã có kq rồi. Làm ăn kiểu gì vậy???",0,0,0,0,0,0,0,0,0,2,0,0,0
Giá đắt hơn những nơi khác và bác sĩ ít kinh nghiệm. Mình sẽ không quay lại,0,0,0,0,2,0,0,0,2,0,0,0,0
Sạch sẽ ân cần chu đáo và tận tâm.,0,0,0,0,0,0,0,0,0,0,0,1,1
Dịch vụ khám VIP quá tệ. Khi lần thứ 3 khám ở đây và lần đâu tiên khám VIP mà thất vọng tràn trề.,0,0,0,0,0,0,0,1,0,0,0,0,0
"Khám ở đây nhanh, nhiều bác sĩ tá hỗ trợ nhiệt tình. Có tính tiền bằng thẻ ATM rất tiện lợi.",0,0,0,0,0,0,1,1,0,0,0,0,0
"Đã khám ở đây cũng lâu hơn 2 năm . bác sĩ trẻ ok , phục vụ nhanh .Khi đi khám nên nhớ mang theo bảo hiểm để giảm giá dịch vụ đi nhiều",0,0,0,0,1,0,0,0,0,2,0,0,0
"Được đánh giá là bệnh viện sạch sẽ, vui vẻ với bệnh nhân.",0,0,0,1,0,0,0,0,0,0,0,0,0
"bv sạch sẽ, nhân viên nhiệt tình vui vẻ.",0,0,0,1,0,0,1,0,0,0,0,0,0
Phục vụ tốt.,0,0,0,0,0,0,0,1,0,0,0,0,0
"Chắc lượng ổn, giá cao",0,0,0,0,0,0,0,1,2,0,0,0,0
phòng ốc rất sạch sẽ,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mình đã khám ở Hoàn Mỹ trong hơn 2 năm nhưng giờ phải nói chất lượng đi xuống.
Bác sĩ trẻ, cứ cho là trẻ mà giỏi đi nhưng giỏi cỡ nào thì cũng phải khám cho cẩn thận. Siêu âm chưa tới 2’ ( có khi 30-50 giây thôi ấy) làm cho mình cảm giác khám rất qua loa.
Phí dịch vụ cao lẽ ra phải khám cẩn thận kỹ càng chứ không thể khám kiểu đại khái như vậy được.",0,0,0,0,2,0,0,2,2,0,0,0,0
Bệnh viện đã có từ lâu khám chưa bệnh rất tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
Có phòng bảo lãnh viện phí. Nhân viên nhiệt tình. Cơ sở vật chất ok. Thuộc loại bệnh viện đa khoa.,1,0,0,0,0,0,1,0,0,0,0,0,0
Khám chưa bệnh khg chuẩn...kết quả khg đúng khi đi khám bên bv đại học y dược,0,0,0,0,0,0,0,2,0,0,0,0,0
Phục vụ chu đáo,0,0,0,0,0,0,0,1,0,0,0,0,0
"Lần đầu trải nghiệm Gói khám sk dành cho cơ quan ở đây khá là tệ, khám wao
loa sơ xài, y tá, bs, điều dưỡng ko nhiệt tình, quăn bệnh mặt kệ, tập trung chuyên môn điện thoại bấm máy, chơi game, chat, 8. Phòng khám thi toàn mùi đồ ăn. Được cái cơ sở vật chất tương đối sạch sẽ, hứa no check in agian.",0,0,0,1,0,0,2,2,0,0,0,0,0
Rât sạch sẽ! Tiện khi bệnh nhân mau bình phục,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bệnh viện sạch sẽ, nhân viên y tế lịch sự, không có tình trạng vòi tiền. Bác sĩ tư vấn nhiệt tình, tận tâm. Dịch vụ khám nhanh.",0,0,0,1,1,0,1,0,0,0,0,0,0
"Trải nghiệm rất tệ về nơi này,",0,0,0,0,0,0,0,2,0,0,0,0,0
Sạch sẽ. Khám ok,0,0,0,0,0,0,0,1,0,0,0,0,1
"Vừa khám ở đó xong, mình nghe danh bệnh viện đã lâu nên đi khám thử. Mình đi khám về đường tiểu, bác sĩ khám kêu đi xét nghiệm. Xét nghiệm máu rồi xét nghiệm nước tiểu, siêu âm bụng (thấy cũng liên quan) và đặc biệt là có nội soi dạ dày (giá cực chua nhưng ko liên quan lắm, mặc dù mình nói tiêu hoá và dạ dày ko có vấn đề gì). Lúc đó là buổi chiều, trưa mình có ăn nhẹ, vì ko biết phải nhịn ăn tối thiểu 8 tiếng trc khi xét nghiệm máu nên đã làm xét nghiệm bth. Nhưng mình thắc mắc tại sao bác sĩ ko hỏi rồi báo lại có thể khám vào sáng hôm sau cũng đc. Để rồi xét nghiệm xong kết quả cũng chẳng có giá trị gì. Mình thấy bệnh viện làm ăn kiểu chụp giựt. Lần đầu cũng như lần cuối.",0,0,0,0,0,0,0,2,2,0,0,0,0
"Bệnh viện dịch vụ tốt, khám nhanh gọn lẹ. Bác sĩ, nhân viên phục vụ tận tình. Các thiết bị y tế hiện đại.l!!!",1,0,0,0,0,0,1,1,0,0,0,0,0
Trên web ghi là 18h00 đóng cửa. Tới nơi thì nói 16h00 nghỉ nên ko nhận khám nữa,0,0,0,0,0,0,0,0,0,2,0,0,0
"vị trí khu trung tâm dễ tìm kiếm
không gian rộng rãi, có bãi đậu xe, có bảo vệ
bệnh viện sáng sủa và sạch sẽ
mình đi khám sức khỏe do công ty chỉ định, may mắn là ngày mình đi không quá đông
nhân viên bệnh viện hướng dẫn rõ ràng, có tư vấn kỹ đặc biệt là khoa da liễu và răng hàm mặt
nên vào khám răng và khoa ngoại đầu tiên",0,0,1,1,1,0,0,0,0,1,0,0,0
"Điểm khen đầu tiên là cơ sở vật chất chuyên nghiệp, sạch sẽ, y bác sỉ phục vụ bệnh nhân khá tốt. Điểm thứ 2 bệnh viện liên kết với các bác sỉ nhiều năm kinh nghiệm nên việc chuẩn đoán hay điều trị khá hiệu quả. Nếu giá cả thấp hơn một chút thì nhiều bệnh nhân sẽ được sử dụng dịch vụ thăm khám bệnh ở đây nhiều hơn.",1,0,0,1,1,0,0,0,0,0,0,0,0
"Điều đầu tiên là mình và gia đình đã khám nhiều lần ở bệnh viện khá nhiều lần. Mình khám rất nhiều bệnh viện nhưng bệnh viện này có cơ sở vật chất tốt nhất

1.    Bệnh viện này có chấp nhận BHYT cùng tuyến và trái tuyến . cùng tuyến hình như là BH bạn mua ở Hoàn Mỹ luôn nha. BH bệnh viện mình thấy không sử dụng được. Nằm viện thì sử dụng được
2.    Bệnh viện có bảo lãnh viện phí nữa nha. Mấy bạn mà mua BH nhân thọ là có mấy cái thẻ chăm sóc sức khỏe. Nếu có liên kết với Hoàn Mỹ thì cầm vào khám cũng tiện lợi. Làm việc lúc 7h sáng cho bảo lãnh
3.    Nằm viện ở đây được chăm sóc rất tận tình như khách sạn 5 sao. Từ ga giường , phòng vệ sinh rất sạch sẽ. Nhân viên mình cho 10 điểm luôn nha. Đối xử rất dễ thương với bệnh nhân cũng như người nhà của bệnh nhân
4.    Đi thang máy có người bấm dùm. Bạn có người nhà ngồi xe sẽ có người đẩy giùm luôn. Thủ tục khám Nhanh gọn lẹ. Tiền khám 1 lần là 150K. Lấy thuốc tầng trệt(Nhân viên giao thuốc không tươi cười lắm)
5.    Chỗ gửi xe là khuyết điểm lớn nhất nha. Nó nóng mà nó đông lắm. Xe đẩy không ra được luôn. Ngoài ra chi khám khám chữa bệnh cũng khá là cao. Nếu có bảo hiẻm thì đỡ phần nào.
6.    Bệnh viện có xuất hóa đơn điện tử tầng trệt. Kế bên là phòng đóng mộc của bệnh viện luôn( Cái này cho bạn nào cần đem hồ sơ về công ty Claim lại nha)
è Đây là những kinh nghiệm mình đúc kết được. Mọi người tham khảo nha!",0,0,2,1,0,0,1,0,2,0,0,1,0
"Bệnh viện dịch vụ khá tốt, chi phí hơi cao, nhà vệ sinh hiện đại nhưng dơ, tòa nhà thì cao mà thang máy ít, mỗi lần di chuyển lên xuống là đợi mệt nghỉ, chịu khó đi thang bộ nhanh hơn gấp đôi. Nhà thuốc thì nằm dưới tầng hầm, có cửa nhưng hầu như không đóng, xe thì chạy xuống gửi nên qua lại như cơm bữa, vừa ồn vừa khói bụi. Thêm cái nghịch lý là dù các bệnh viện chung hệ thống, nhưng thẻ bảo hiểm mua tại Hoàn Mỹ này sẽ không được hưởng ở chi nhánh khác, còn tệ hơn bảo hiểm nhà nước, đó là lý do mình đánh giá 1*",1,0,0,2,0,0,0,1,1,0,0,0,0
"Mình cung có góp y giống bạn kia
Trước giờ gia đình tôi luôn chọn bệnh viện này nhưng giờ thì không :
Mọi dịch vụ giá cao chỉ được cái sạch và tiện nghi chu đáo . Nhưng  điều bệnh nhân cần trong lúc hoang mang lo lắng là cần được hướng dẫn đúng lộ trình đỡ chi phí nhất mà kết quả . Nhưng vào  đây khám bệnh , bệnh gì cũng cũng bảo đi xét nghiệm , xét nghiệm bệnh nặng bảo mổ thì đúng nhưng bệnh nhẹ còn chữa trị cách khác nhẹ nhàng được nhưng cũng bảo mổ đi .Cái gì cũng kêu đi mổ thì phải xem lại .
Ví dụ :  người nhà tôi bị xoang tới xét nghiệm chưa biết ất giáp gì cũng bảo mổ , trong khi bệnh nhẹ chịu khó tìm hiểu thêm thông tin trên mạng và uống thuốc đúng bệnh nên sống chung hòa hợp để ý đến những triệu trứng chớm là lo phòng thì không phải mổ tốn kém .
Bệnh trĩ còn cứu chữa được cũng bảo xét nghiệm rồi mổ .
Sỏi thận không đáng gì cũng bảo mổ .
Chỉ việc chi phí xét nghiệm mấy bệnh nói trên bệnh viện thu của nhà tôi gần chục triệu . Nếu không tìm hiểu thông tin kỹ và quen biết những người làm nghành y có lương tâm mà vô đây nhảy lên bàn mổ chắc chi phí : mổ , lo bệnh nhân ,cho tiền BS  phẫu thuật... các thứ ở đây dự kiến chắc lên cả năm bảy chục triệu .
Cái gì cũng bảo mổ đi mà chi phí thì trên trời .
Mua bảo hiểm y tế ở bệnh viện này nhưng lúc bệnh nhân sử dụng thì tính theo giá nhà nước , so với giá của bệnh viện tư và nhà nước thì một và mười luôn .
Đồng ý mở bệnh viện ra kinh doanh thì phải có lãi nhưng không có lương tâm của thầy thuốc .     Bác sĩ không thống nhất quan điểm để lo cho bệnh nhân vì người này thực hiện ca mổ mà  người kia mất con mồi thì tỏ thái độ cư xử với bệnh nhân cho có lệ . Trong khi người bệnh trong lúc này thì hoang mang lo lắng đủ thứ . BS kẻ được người mất nên bệnh nhân là người chịu khổ vì bệnh . Thật khủng khiếp .",0,0,0,0,2,0,2,1,2,0,0,0,1
